,name,price,comment,data_person,likes,dislikes
129,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",بدون تعصب میگم چیپست های هواوی واقعا هیچ حرفی در برابر رقبا نداره که بزنه خیلی بی کیفیت و کنده فقط به درد زنگ زدن و فیلم دیدن میخوره با این مقدار پول میتونید گوشی گیمینگ شیائومی بخرید حیف پول برای این برند‌.,"عبدالله محمدزاده
در تاریخ ۱۰ بهمن ۱۳۹۸",۷,۲۲
130,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",شارژ کامل 2 ساعت طول میکشه که بد نیست,"مصطفی جلیلیانفر
در تاریخ ۱۰ بهمن ۱۳۹۸",۵,۲
131,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",بنظرم هرچیزه مکانیکی بعد مدتی خراب میشه.به یاد بیارین گوشی های قدیمی کشویی رو...,"سیامک محمودزاده
در تاریخ ۱۰ بهمن ۱۳۹۸",۳,۵
132,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",گوشی خیلی خوبی هست شارژ خیلی خوب نگه میداره اثر انگشتش خیلی قوی هست. من از بیرون خریدم با گارانتی مایکروتل و کارت طلایی ارزونتر از دیجی کالا,"کاربر مهمان
در تاریخ ۹ بهمن ۱۳۹۸",۷,۱
133,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",خیلی راضیم، قیمت تو بازار بیشتر بود,"zohreh karim pour
خریدار
در تاریخ ۹ بهمن ۱۳۹۸",۱,۰
134,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰","سلام
من فقط این نظر رو برای اون دسته از دوستانی که کیفیت تصویر مهمه میزارم
در میز لایو سه گوشی y9و p30lite و y9prime رو مقایسه کردم که متاسفانه مدل پرایم برخلاف عدد تصویر نوشته ها از وضوح و شارپ کافی برخوردار نبودند...دوسه محل دیگر رفتم و باز چک کردم که متاسفانه همین تفاوت کیفیت حس میشد در صورتی که به تنهایی این تفاوت حس نمیشه...","رضا اعتمادزاده
در تاریخ ۹ بهمن ۱۳۹۸",۱,۰
135,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰","سلام دوستان تو خرید این گوشی شک نکنید فوقلعاده است تو این رنج
سامسونگ فقد یه مارکه اینم قبول دارم که کیفیت صحفه سامسونگ بهتره
وگرنه هواوی واقعا مردونه گوشی تولید میکنه حرف نداره بدون تردید خرید کنید با این مشخصات سخت افزاری اگه گوشی سامسونگ باشه باید 4 میلیون به راحتی پول بدید","سعید فولاد وند
در تاریخ ۹ بهمن ۱۳۹۸",۳,۰
136,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",عالی، ازهرنظر. شک نکن و بخرش. شک نکن,"محسن صادقی پور
خریدار
در تاریخ ۹ بهمن ۱۳۹۸",۰,۰
137,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",گوشی خوبی ولی بی ایراد نیست مثلا پنل پشتی پلاستیکی داره اندازه گوشی که خیلی بزرگه در صورتی که میتونست کوچیکتر باشه استاندارد ای پی نداره دوربین سلفیش بعد چند بار کار کردن صدا میده که اعصاب خوردنه‌‌، با این همه مزایای خیلی خوبی هم داره. در کل به نظر من آنر 9 ایکس یا شیائومی ردمی نوت 8 یا ردمی نوت 8 پرو تو این رنج قیمتی ارزش خرید بالاتری داره.,"محمد یوسف مبیّن
در تاریخ ۹ بهمن ۱۳۹۸",۲,۳
138,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",گوشی خوب و با کیفیتیه پیشنهاد,"دریا احمدیان
خریدار
در تاریخ ۹ بهمن ۱۳۹۸",۲,۰
139,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰","بنده یه Galaxy S7 Edge دارم و این گوشی رو به دو دلیل اصلی خریدم.
یکی گوشی دوم و بک آپ و یکی بزرگ بودن و بدون بریدگی بودن صفحه نمایش. چون من رفت و برگشت از خونه تا محل کار حدود 4 ساعت تو راهم و بین راه برای پر کردن وقتم، انیمه و سریال و فیلم میبینم و این گوشی با صفحه نمایش بزرگ و بدون بریدگی که داره، یکی از بهترین انتخابها برای این نیاز هست.
نقاط قوت و ضعفی که دیدم رو عنوان کردم و مواردی رو که جا نشد و توضیحات تکمیلی رو اینجا میگم.
- صفحه نمایش کیفیت و شفافیت مناسبی داره، اما وقتی بعد از 3.5 سال کارکردن با S7 Edge با نمایشگرAMOLED با رزولوشن 2560*1440 اونم تو سایز 5.5 اینچ، لحظه اول وقتی به صفحه نمایش تقریبا 6.6 اینچی با رزولوشن FHD Plus نگاه کردم، کمی توی ذوقم خورد! حرارت رنگها و شفافیت و کنتراست به شکل محسوسی پایینتر از S7 Edge بود. منتها بعد از گذشت 2-3 روز هم چشمم عادت کرد به این مورد و هم وقتی قیمت گوشی رو در نظر گرفتم، قضیه برام خیلی قابل قبولتر شد.
- باتری شارژدهی خوبی داره و راحت یک و نیم تا حتی دو روز رو جواب میده، اما بدلیل عدم پشتیباتی از شارژ سریع، حدود 2 ساعت طول میکشه تا از 10 درصد، فول شارژ و 100 درصد بشه.
- علیرغم پشتیبانی از LTE-A و CAT12 با هیچ سیمکارتی موفق نشدم 4.5G یا همون +4G به اینترنت وصل بشم. در حالیکه همون سیمکارت ها روی S7 Edge روی صفحه میدیدم که 4.5G کانکت شدن به اینترنت.
- صدای اسپیکر مناسبه و جزئیات و بیس قابل قبولی داره.
- کیفیت خروجی هدفون هم مناسب و قابل قبوله.
- دوربین ها برای عکاسی هر دو متوسط به بالا رو به خوب هستن. خصوصا دوربین اصلی در طول روز. منتها برای فیلمبرداری خیلی روش حساب نکنین. چون از هیچگونه استابلایزیشنی پشتیبانی نمیکنه و تمامی لرزشهای دست بطور کامل توی ویدئو ضبط میشه و نتیجه فیلمبرداری و راه رفتن اصلا به چشم جذاب نیست! فیلمبرداری 1080P و 60 فریم هم تو انتخابهای دوربین هست که جایی ندیدم عنوان بشه و همه جا نوشتن فقط 30 فریم.
- دوربین پاپ آپ سرعت باز و بسته شدنش مناسبه و خیلی کند و رو اعصاب نیست. سیستم بسته شدن اتوماتیک دوربین پاپ آپ موقع سقوط هم تست کردم به خوبی کار میکنه. منتها این قضیه هوشمنده و باید واقعا گوشی رو رها کنین تا عمل کنه. اینکه گوشی رو بگیرین دستتون و یه دفه با سرعت دستتونو ببرین پایین جوابگو نیست! مهم هم نیست چقدر سریع اینکار رو میکنین! حتما باید رها بشه.
- حسگر اثر انگشت بسیار سریع و بدون مشکل کار میکنه و ایرادی بهش وارد نیست.
- گوشی سنسور نور محیطی هم داره و در حالت اتومات، روشنایی صفحه رو با نور محیطی به خوبی ست میکنه.
- در حال حاضر هنوز اندروید 9 روی گوشی هست و چند تا آپدیت کم حجم بعد از راه اندازی گوشی و وصل شدن به اینترنت روش نصب شد که فقط مشکلات خورد و ریز رو حل کرد و هنوز برای کشور و ریجن ما آپدیت اندروید 10 نیومده.
- تو تست آخرین نسخه Geekbench یعنی نسخه 5.1.0 امتیاز 322 در بخش تک هسته ای و 1364 تو بخش چند هسته ای رو بدست آورد که تقریبا در حد S7 Edge هست و رقم خوبیه. این نکته رو هم مد نظر داشته باشین که تو جدیدترین نسخه این نرم افزار، سیستم امتیازدهی فرق کرده و به نسبت قبل و امتیازها حدود یک چهارم شدن. مثلا تو بخش چند هسته ای، بالاترین امتیاز رو فعلا OnePlus 7 Pro داره با امتیاز 2666.
- تو آخرین نرم افزار AnTuTu یعنی نسخه 8.2.2 هم امتیاز کلی 158641 رو کسب کرده که امتیاز سی پی یو 64513 و امتیاز جی پی یو 22905 و امتیاز حافظه داخلی 35185 و در نهایت امتیاز بخش UX معادل 36038 هست.
امتیاز سی پی یو با S7 Edge برابری میکنه اما امتیاز GPU اش نصف S7 Edge هست که امتیازی معادل 45000 و خورده ای رو میگیره.
در کل گوشی خوبی هست. اما مثل همه گوشی های میان رده معایب و کمبودهای خودشو هم داره.","مصطفی بیک مراد
خریدار
در تاریخ ۹ بهمن ۱۳۹۸",۷,۱
140,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",گوشیه خوبیه بنظر من از نوت8 شیاومی خیلی بهتره فقط نمیدونم دیجی چرا انقد گرون میده؟ من همینو با گارانتی برای بابام گرفتم 2550000,"نیما محمودی
در تاریخ ۹ بهمن ۱۳۹۸",۱,۲
141,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",عالی,"کاربر دیجی‌کالا
در تاریخ ۸ بهمن ۱۳۹۸",۱,۱
142,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",گوشیه خوبیه هم کیفیتش هم قیمتش. فقط چراغ اعلان (نوتیفیکیشن) نداره.حتما باید صفحه گوشی رو روشن کنی تا ببینی پیام یا تماس بی پاسخی نداشتی یا اینکه گوشی شارژ کامل شده یا نه. واینکه چون دوربین سلفی از داخل بدنه بیرون میاد،نمیتونی قفل چهره رو استفاده کنید.به نظرم y9 2019 بهتر از این گوشیه,"عباس اسدی
در تاریخ ۸ بهمن ۱۳۹۸",۱,۳
143,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",هر چی از کیفیتش بگم کمه,"کاربر دیجی‌کالا
در تاریخ ۸ بهمن ۱۳۹۸",۱,۱
144,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",واقعا پیشنهاد میکنم بخرید اصلا شک نکنید,"توفيق سالمى
خریدار
در تاریخ ۸ بهمن ۱۳۹۸",۰,۰
145,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",عااالی صد درصد از a50بهتره,"علی ملکی
در تاریخ ۸ بهمن ۱۳۹۸",۴,۰
146,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",همه چیزش خیلی خوبه ، دوربینش متوسط هست . ارزش خرید داره نسبت به قیمتش,"محمد فرهودی
خریدار
در تاریخ ۸ بهمن ۱۳۹۸",۲,۰
147,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰","بین گوشی های میان رده عالیه در خریدش شک نکنید
حیف که فست شارژ نیست
در یک کلام فوق العاده اس","سجاد الهائی
خریدار
در تاریخ ۸ بهمن ۱۳۹۸",۴۷,۱۲
148,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",گوشی خیلی شیک و خوش دستیه و از همه مهمتر اثر انگشتش قویه و فوق العاده است,"علی فرهیختگان
در تاریخ ۸ بهمن ۱۳۹۸",۳۵,۷
149,گوشی موبایل هوآوی مدل Y9 Prime 2019 STK-L21 دو سیم کارت ظرفیت 128 گیگابایت,"۲,۶۴۹,۰۰۰",خیلی عالی و خوش دسته,"کاربر دیجی‌کالا
خریدار
در تاریخ ۸ بهمن ۱۳۹۸",۲۴,۶
0,گوشی موبایل سامسونگ مدل Galaxy A51 SM-A515F/DSN دو سیم کارت ظرفیت 128گیگابایت,"۴,۴۶۹,۰۰۰",متاسفانه علی رقم تعریف و تمجیدها نور و کنتراست صفحه نمایش اصلا رضایت بخش نیست و از a50 و a 50 s خیلی ضعیفتره,"saeed roohbakhsh
در تاریخ ۲۱ بهمن ۱۳۹۸",۱۰,۱۴
1,گوشی موبایل سامسونگ مدل Galaxy A51 SM-A515F/DSN دو سیم کارت ظرفیت 128گیگابایت,"۴,۴۶۹,۰۰۰","در کل اگر دوربین و وضوح تصاویر خیلی براتون مهم هستش این گوشی براتون مناسب نیست
من همین هفته همین گوشی رو گرفتم اختلاف چندانی از نظر کیفیت با a50 نداره در عوض اختلاف قیمت قابل توجهی دارد","کاربر مهمان
در تاریخ ۲۱ بهمن ۱۳۹۸",۱۱,۸
2,گوشی موبایل سامسونگ مدل Galaxy A51 SM-A515F/DSN دو سیم کارت ظرفیت 128گیگابایت,"۴,۴۶۹,۰۰۰",سلام خدمت دوستان عزیز این گوشی رو با نسل قبل اش مقایسه کنید با a50 s یا حتی a50 ارزش نداره با این قیمت ... تراشه 10 نانومتری و شارژ سریع 15 واتی و... هست تو بقیه تنهاترین کاری که شرکت کرده یکم تو لنز د وربین ها کار کرد ه و طراحی و فریم ظاهری رو تغییر داده من به عنوان یک نقد نوشتم برای یک محصول با تجربه بیش از 10 سال وگرنه چیزی به من نمیرسه با این حرفا میتونید برید سایر برندها رو هم نگاه کنید شیائومی و هواوی و اوپوو و ویوو و ... امیدوارم این پیام کمکی کرده باشد ممنون از دیجی کالا که محصولات بروز دنیا رو زود موجود میکند,"احمدرضا صادقی اصل
در تاریخ ۲۱ بهمن ۱۳۹۸",۱۴,۶
